"drinkName_name","drinkName_drinkImage","drinkName_about","drinkName_ingredients_ingredient","drinkName_ingredients_amount","drinkName_mix_how"
"","","","","","Garnish with a jasmine flower."
"","","","","","*Black sesame orgeat: Combine 3/4 cup black sesame seeds and 1/4 cup white sesame seeds on a baking sheet, and bake at 400 degrees F for 5 minutes. Let cool, then purée in a blender with 2 cups simple syrup until pasty. Strain purée through a cheesecloth, then mix with 1 splash orange blossom water and 8 oz vodka. Store in an airtight glass container in a cool, dry place."
"Darth Mauled Pomegranate Cider","https://cdn.liquor.com/wp-content/uploads/2018/04/27151820/Darth-Mauled-Pomegranate-Cider-720x720-recipe.jpg","This warm, spicy drink from Brendan Costello at Burke’s Public House in Chicago is delicious enough to make even Grand Moff Tarkin grin with giddy pleasure. Plus, for the shaker-challenged, it’s pretty simple to whip up. “It’s so easy to make, you’re basically using the Force to do it for you,” says Costello.","Pomegranate juice","1 cup",""
"Darth Mauled Pomegranate Cider","https://cdn.liquor.com/wp-content/uploads/2018/04/27151820/Darth-Mauled-Pomegranate-Cider-720x720-recipe.jpg","This warm, spicy drink from Brendan Costello at Burke’s Public House in Chicago is delicious enough to make even Grand Moff Tarkin grin with giddy pleasure. Plus, for the shaker-challenged, it’s pretty simple to whip up. “It’s so easy to make, you’re basically using the Force to do it for you,” says Costello.","Apple cider","1⁄2 cup",""
"Darth Mauled Pomegranate Cider","https://cdn.liquor.com/wp-content/uploads/2018/04/27151820/Darth-Mauled-Pomegranate-Cider-720x720-recipe.jpg","This warm, spicy drink from Brendan Costello at Burke’s Public House in Chicago is delicious enough to make even Grand Moff Tarkin grin with giddy pleasure. Plus, for the shaker-challenged, it’s pretty simple to whip up. “It’s so easy to make, you’re basically using the Force to do it for you,” says Costello.","Mulling spice, in a mulling ball or tea bag (such as Urban Accents mulling spice blend)","2 tsp",""
"Darth Mauled Pomegranate Cider","https://cdn.liquor.com/wp-content/uploads/2018/04/27151820/Darth-Mauled-Pomegranate-Cider-720x720-recipe.jpg","This warm, spicy drink from Brendan Costello at Burke’s Public House in Chicago is delicious enough to make even Grand Moff Tarkin grin with giddy pleasure. Plus, for the shaker-challenged, it’s pretty simple to whip up. “It’s so easy to make, you’re basically using the Force to do it for you,” says Costello.","Dark rum or whiskey","1 shot",""
"","","","","","In a small saucepan, add the juice, cider and spice."
"","","","","","Cook on medium heat and let the mixture simmer for 10 minutes until fragrant. Remove the mulling bag."
"","","","","","Pour into a mug, and add 1 shot of rum or whiskey per drink."
"Raise to the Fraise","https://cdn.liquor.com/wp-content/uploads/2018/04/27100616/RaisetotheFraise_720x720.jpg","What could be better than a refreshing cocktail that highlights the fruity notes of Azuñia añejo tequila? Be sure to have some fresh strawberries and mesquite honey syrup before making this one.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Azuñia añejo tequila","60 ml",""
"Raise to the Fraise","https://cdn.liquor.com/wp-content/uploads/2018/04/27100616/RaisetotheFraise_720x720.jpg","What could be better than a refreshing cocktail that highlights the fruity notes of Azuñia añejo tequila? Be sure to have some fresh strawberries and mesquite honey syrup before making this one.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Lillet rouge apéritif","22 ml",""
"Raise to the Fraise","https://cdn.liquor.com/wp-content/uploads/2018/04/27100616/RaisetotheFraise_720x720.jpg","What could be better than a refreshing cocktail that highlights the fruity notes of Azuñia añejo tequila? Be sure to have some fresh strawberries and mesquite honey syrup before making this one.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Mesquite honey syrup (2:1 honey to water)","15 ml",""
"Raise to the Fraise","https://cdn.liquor.com/wp-content/uploads/2018/04/27100616/RaisetotheFraise_720x720.jpg","What could be better than a refreshing cocktail that highlights the fruity notes of Azuñia añejo tequila? Be sure to have some fresh strawberries and mesquite honey syrup before making this one.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Fresh lemon juice","22 ml",""
"Raise to the Fraise","https://cdn.liquor.com/wp-content/uploads/2018/04/27100616/RaisetotheFraise_720x720.jpg","What could be better than a refreshing cocktail that highlights the fruity notes of Azuñia añejo tequila? Be sure to have some fresh strawberries and mesquite honey syrup before making this one.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Strawberry, muddled","1",""
"Raise to the Fraise","https://cdn.liquor.com/wp-content/uploads/2018/04/27100616/RaisetotheFraise_720x720.jpg","What could be better than a refreshing cocktail that highlights the fruity notes of Azuñia añejo tequila? Be sure to have some fresh strawberries and mesquite honey syrup before making this one.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Angostura bitters","1 dash",""
"","","","","","Add all the ingredients into a shaker with ice and shake."
"","","","","","Strain into a Collins glass over ice."
"","","","","","Garnish with a mint sprig and strawberry slice."
"Paloma","https://cdn.liquor.com/wp-content/uploads/2018/04/27100604/Azunia-Paloma_720x720.jpg","Many think the Paloma is a more beloved cocktail in Mexico than the Margarita. And it’s hard to argue, especially when you try one made with Azuñia blanco tequila, with a little pamplemousse liqueur added for good measure.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Azuñia organic blanco or reposado tequila","60 ml",""
"Paloma","https://cdn.liquor.com/wp-content/uploads/2018/04/27100604/Azunia-Paloma_720x720.jpg","Many think the Paloma is a more beloved cocktail in Mexico than the Margarita. And it’s hard to argue, especially when you try one made with Azuñia blanco tequila, with a little pamplemousse liqueur added for good measure.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Giffard pamplemousse liqueur","22 ml",""
"Paloma","https://cdn.liquor.com/wp-content/uploads/2018/04/27100604/Azunia-Paloma_720x720.jpg","Many think the Paloma is a more beloved cocktail in Mexico than the Margarita. And it’s hard to argue, especially when you try one made with Azuñia blanco tequila, with a little pamplemousse liqueur added for good measure.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Fresh lime juice","22 ml",""
"Paloma","https://cdn.liquor.com/wp-content/uploads/2018/04/27100604/Azunia-Paloma_720x720.jpg","Many think the Paloma is a more beloved cocktail in Mexico than the Margarita. And it’s hard to argue, especially when you try one made with Azuñia blanco tequila, with a little pamplemousse liqueur added for good measure.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Simple syrup (1:1 sugar and water)","15 ml",""
"Paloma","https://cdn.liquor.com/wp-content/uploads/2018/04/27100604/Azunia-Paloma_720x720.jpg","Many think the Paloma is a more beloved cocktail in Mexico than the Margarita. And it’s hard to argue, especially when you try one made with Azuñia blanco tequila, with a little pamplemousse liqueur added for good measure.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Club soda, to top","",""
"Paloma","https://cdn.liquor.com/wp-content/uploads/2018/04/27100604/Azunia-Paloma_720x720.jpg","Many think the Paloma is a more beloved cocktail in Mexico than the Margarita. And it’s hard to argue, especially when you try one made with Azuñia blanco tequila, with a little pamplemousse liqueur added for good measure.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Sea salt","1 dash",""
"","","","","","Wet the rim of a highball glass with a grapefruit wedge and salt the rim."
"","","","","","Add 1 dash sea salt to the bottom of the glass."
"","","","","","Add ice and add the tequila, liqueur, lime juice and syrup."
"","","","","","Top off with the club soda."
"","","","","","Garnish with the grapefruit wedge."
"Sonoran Sunrise","https://cdn.liquor.com/wp-content/uploads/2018/04/27100628/Sonoran-Sunrise_720x720.jpg","Sure, you could settle for a standard Tequila Sunrise. But wouldn’t you rather enjoy a cocktail with orange curaçao, prickly pear syrup and yuzu juice?
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Azuñia reposado tequila","45 ml",""
"Sonoran Sunrise","https://cdn.liquor.com/wp-content/uploads/2018/04/27100628/Sonoran-Sunrise_720x720.jpg","Sure, you could settle for a standard Tequila Sunrise. But wouldn’t you rather enjoy a cocktail with orange curaçao, prickly pear syrup and yuzu juice?
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Orange curaçao (such as Pierre Ferrand dry curaçao)","15 ml",""
"Sonoran Sunrise","https://cdn.liquor.com/wp-content/uploads/2018/04/27100628/Sonoran-Sunrise_720x720.jpg","Sure, you could settle for a standard Tequila Sunrise. But wouldn’t you rather enjoy a cocktail with orange curaçao, prickly pear syrup and yuzu juice?
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Yuzu juice blend (1:1 yuzu and fresh lemon juice)","22 ml",""
"Sonoran Sunrise","https://cdn.liquor.com/wp-content/uploads/2018/04/27100628/Sonoran-Sunrise_720x720.jpg","Sure, you could settle for a standard Tequila Sunrise. But wouldn’t you rather enjoy a cocktail with orange curaçao, prickly pear syrup and yuzu juice?
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Prickly pear syrup (1:1 Perfect Purée prickly pear purée and sugar)","15 ml",""
"Sonoran Sunrise","https://cdn.liquor.com/wp-content/uploads/2018/04/27100628/Sonoran-Sunrise_720x720.jpg","Sure, you could settle for a standard Tequila Sunrise. But wouldn’t you rather enjoy a cocktail with orange curaçao, prickly pear syrup and yuzu juice?
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Jalapeño","1 slice",""
"","","","","","Muddle the jalapeño slice in a shaker, add the remaining ingredients and ice, and shake."
"","","","","","Double-strain into a rocks glass over ice."
"","","","","","Garnish with a dehydrated orange wheel."
"Amatitán Old Fashioned","https://cdn.liquor.com/wp-content/uploads/2018/04/27100636/Amatitan-Old-Fashioned_720x720.jpg","Class up your cocktail repertoire with this extra refined take on the Tequila Old Fashioned. The delicious cocktail shows that tequila and rum can do more than coexist in a recipe.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Azuñia añejo tequila","45 ml",""
"Amatitán Old Fashioned","https://cdn.liquor.com/wp-content/uploads/2018/04/27100636/Amatitan-Old-Fashioned_720x720.jpg","Class up your cocktail repertoire with this extra refined take on the Tequila Old Fashioned. The delicious cocktail shows that tequila and rum can do more than coexist in a recipe.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Diplomático Reserva Exclusiva rum","15 ml",""
"Amatitán Old Fashioned","https://cdn.liquor.com/wp-content/uploads/2018/04/27100636/Amatitan-Old-Fashioned_720x720.jpg","Class up your cocktail repertoire with this extra refined take on the Tequila Old Fashioned. The delicious cocktail shows that tequila and rum can do more than coexist in a recipe.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Angostura bitters","2 dashes",""
"Amatitán Old Fashioned","https://cdn.liquor.com/wp-content/uploads/2018/04/27100636/Amatitan-Old-Fashioned_720x720.jpg","Class up your cocktail repertoire with this extra refined take on the Tequila Old Fashioned. The delicious cocktail shows that tequila and rum can do more than coexist in a recipe.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Sugar cube","1",""
"","","","","","Lightly muddle the bitters and sugar cube in an Old Fashioned glass."
"","","","","","Fill with ice, add the tequila and rum, and stir."
"","","","","","Garnish with an orange peel and sprig of rosemary."
"Vera Blanco","https://cdn.liquor.com/wp-content/uploads/2018/04/27100632/Vera-Blanco_720x720.jpg","It’s no surprise this cocktail is so soothing, considering it features ingredients like aloe vera liqueur and cucumber juice. You’ll have a hard time finding a more relaxing cocktail.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Azuñia blanco tequila","60 ml",""
"Vera Blanco","https://cdn.liquor.com/wp-content/uploads/2018/04/27100632/Vera-Blanco_720x720.jpg","It’s no surprise this cocktail is so soothing, considering it features ingredients like aloe vera liqueur and cucumber juice. You’ll have a hard time finding a more relaxing cocktail.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Chareau aloe vera liqueur","15 ml",""
"Vera Blanco","https://cdn.liquor.com/wp-content/uploads/2018/04/27100632/Vera-Blanco_720x720.jpg","It’s no surprise this cocktail is so soothing, considering it features ingredients like aloe vera liqueur and cucumber juice. You’ll have a hard time finding a more relaxing cocktail.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Orange blossom honey","15 ml",""
"Vera Blanco","https://cdn.liquor.com/wp-content/uploads/2018/04/27100632/Vera-Blanco_720x720.jpg","It’s no surprise this cocktail is so soothing, considering it features ingredients like aloe vera liqueur and cucumber juice. You’ll have a hard time finding a more relaxing cocktail.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Fresh cucumber juice","15 ml",""
"Vera Blanco","https://cdn.liquor.com/wp-content/uploads/2018/04/27100632/Vera-Blanco_720x720.jpg","It’s no surprise this cocktail is so soothing, considering it features ingredients like aloe vera liqueur and cucumber juice. You’ll have a hard time finding a more relaxing cocktail.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Fresh lime juice","22 ml",""
"","","","","","Add all the ingredients into a shaker with ice and shake."
"","","","","","Strain into a Collins glass over ice."
"","","","","","Garnish with a mint sprig."
"Cerveza Fresa","https://cdn.liquor.com/wp-content/uploads/2018/04/27100608/Cerveza-Fresa_720x720.jpg","Any good party will have beer and tequila. Take yours further by bringing the two together in this mouthwatering cocktail. Keep it authentic by using Mexican lager and blanco tequila.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Azuñia blanco tequila","30 ml",""
"Cerveza Fresa","https://cdn.liquor.com/wp-content/uploads/2018/04/27100608/Cerveza-Fresa_720x720.jpg","Any good party will have beer and tequila. Take yours further by bringing the two together in this mouthwatering cocktail. Keep it authentic by using Mexican lager and blanco tequila.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Reál strawberry puree","15 ml",""
"Cerveza Fresa","https://cdn.liquor.com/wp-content/uploads/2018/04/27100608/Cerveza-Fresa_720x720.jpg","Any good party will have beer and tequila. Take yours further by bringing the two together in this mouthwatering cocktail. Keep it authentic by using Mexican lager and blanco tequila.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Fresh lemon juice","15 ml",""
"Cerveza Fresa","https://cdn.liquor.com/wp-content/uploads/2018/04/27100608/Cerveza-Fresa_720x720.jpg","Any good party will have beer and tequila. Take yours further by bringing the two together in this mouthwatering cocktail. Keep it authentic by using Mexican lager and blanco tequila.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Angostura bitters","2 dashes",""
"Cerveza Fresa","https://cdn.liquor.com/wp-content/uploads/2018/04/27100608/Cerveza-Fresa_720x720.jpg","Any good party will have beer and tequila. Take yours further by bringing the two together in this mouthwatering cocktail. Keep it authentic by using Mexican lager and blanco tequila.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Light Mexican beer","30 ml",""
"","","","","","Add all the ingredients except the beer to a shaker with ice, and shake for 10 seconds."
"","","","","","Top with the beer."
"","","","","","Strain over fresh ice into a Collins glass."
"","","","","","Garnish with a lemon wedge."
"Happenstance","https://cdn.liquor.com/wp-content/uploads/2018/04/27100612/Happenstance_720x720.jpg","There’s an idea from Chinese folklore that the creation of tea is by “pure improbability, not the work or results of man.” The same could be said for this cocktail, featuring an unexpected and delicious mix of Azuñia blanco tequila, apricot brandy, green tea syrup, yuzu and lemon juice.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Azuñia blanco tequila","60 ml",""
"Happenstance","https://cdn.liquor.com/wp-content/uploads/2018/04/27100612/Happenstance_720x720.jpg","There’s an idea from Chinese folklore that the creation of tea is by “pure improbability, not the work or results of man.” The same could be said for this cocktail, featuring an unexpected and delicious mix of Azuñia blanco tequila, apricot brandy, green tea syrup, yuzu and lemon juice.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Giffard apricot brandy","15 ml",""
"Happenstance","https://cdn.liquor.com/wp-content/uploads/2018/04/27100612/Happenstance_720x720.jpg","There’s an idea from Chinese folklore that the creation of tea is by “pure improbability, not the work or results of man.” The same could be said for this cocktail, featuring an unexpected and delicious mix of Azuñia blanco tequila, apricot brandy, green tea syrup, yuzu and lemon juice.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Green tea syrup (1:1)","22 ml",""
"Happenstance","https://cdn.liquor.com/wp-content/uploads/2018/04/27100612/Happenstance_720x720.jpg","There’s an idea from Chinese folklore that the creation of tea is by “pure improbability, not the work or results of man.” The same could be said for this cocktail, featuring an unexpected and delicious mix of Azuñia blanco tequila, apricot brandy, green tea syrup, yuzu and lemon juice.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Yuzu-lemon juice blend (1:1 yuzu and fresh lemon juice)","30 ml",""
"Happenstance","https://cdn.liquor.com/wp-content/uploads/2018/04/27100612/Happenstance_720x720.jpg","There’s an idea from Chinese folklore that the creation of tea is by “pure improbability, not the work or results of man.” The same could be said for this cocktail, featuring an unexpected and delicious mix of Azuñia blanco tequila, apricot brandy, green tea syrup, yuzu and lemon juice.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Orange bitters","2 dashes",""
"","","","","","Add all the ingredients into a shaker with ice and shake."
"","","","","","Strain into a coupe glass."
"","","","","","Garnish with fresh thyme."
"Rosalee’s Downfall","https://cdn.liquor.com/wp-content/uploads/2018/04/27100622/Rosalees-Downfall_720x720.jpg","This crisp cocktail by Mat Snapp of Fox Restaurant Concepts features an alluring mix of floral flavors and organic blanco tequila. The artful use of rose petal mango liqueur, along with the rose and lime garnish, make it a favorite on Valentine’s Day or any other special occasion.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Sour mix","60 ml",""
"Rosalee’s Downfall","https://cdn.liquor.com/wp-content/uploads/2018/04/27100622/Rosalees-Downfall_720x720.jpg","This crisp cocktail by Mat Snapp of Fox Restaurant Concepts features an alluring mix of floral flavors and organic blanco tequila. The artful use of rose petal mango liqueur, along with the rose and lime garnish, make it a favorite on Valentine’s Day or any other special occasion.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Rose-petal-infused mango liqueur*","15 ml",""
"Rosalee’s Downfall","https://cdn.liquor.com/wp-content/uploads/2018/04/27100622/Rosalees-Downfall_720x720.jpg","This crisp cocktail by Mat Snapp of Fox Restaurant Concepts features an alluring mix of floral flavors and organic blanco tequila. The artful use of rose petal mango liqueur, along with the rose and lime garnish, make it a favorite on Valentine’s Day or any other special occasion.
This recipe originally appeared as part of “8 Cocktails to Drink on Cinco de Mayo Instead of a Margarita.”","Azuñia blanco tequila","45 ml",""
"","","","","","Add all the ingredients into a shaker with ice and shake hard."
"","","","","","Pour into a coupe glass."
"","","","","","Garnish with a dehydrated lime wheel and rose petals."
"","","","","","*Rose-petal-infused mango liqueur: Steep 25 g rose petals and 1 L Patrón Citrónge mango tequila for 3 hours. Keeps for 3 weeks in the refrigerator."
"Yoda Sour","https://cdn.liquor.com/wp-content/uploads/2018/04/25085739/sour-yoda-720x720-article.jpg","Inspired by the diminutive Jedi Master, this simple Pisco Sour recipe packs a serious punch with its double dose of green thanks to matcha and absinthe. Love it, you will.","Absinthe, to coat","",""
"Yoda Sour","https://cdn.liquor.com/wp-content/uploads/2018/04/25085739/sour-yoda-720x720-article.jpg","Inspired by the diminutive Jedi Master, this simple Pisco Sour recipe packs a serious punch with its double dose of green thanks to matcha and absinthe. Love it, you will.","Pisco","60 ml",""
"Yoda Sour","https://cdn.liquor.com/wp-content/uploads/2018/04/25085739/sour-yoda-720x720-article.jpg","Inspired by the diminutive Jedi Master, this simple Pisco Sour recipe packs a serious punch with its double dose of green thanks to matcha and absinthe. Love it, you will.","Fresh lime juice","22 ml",""
"Yoda Sour","https://cdn.liquor.com/wp-content/uploads/2018/04/25085739/sour-yoda-720x720-article.jpg","Inspired by the diminutive Jedi Master, this simple Pisco Sour recipe packs a serious punch with its double dose of green thanks to matcha and absinthe. Love it, you will.","Simple syrup","15 ml",""
"Yoda Sour","https://cdn.liquor.com/wp-content/uploads/2018/04/25085739/sour-yoda-720x720-article.jpg","Inspired by the diminutive Jedi Master, this simple Pisco Sour recipe packs a serious punch with its double dose of green thanks to matcha and absinthe. Love it, you will.","Large egg white","1",""
"Yoda Sour","https://cdn.liquor.com/wp-content/uploads/2018/04/25085739/sour-yoda-720x720-article.jpg","Inspired by the diminutive Jedi Master, this simple Pisco Sour recipe packs a serious punch with its double dose of green thanks to matcha and absinthe. Love it, you will.","Matcha","1 tsp",""
"","","","","","Coat the inside of a chilled coupe with 3 sprays of absinthe, discarding any excess, and set aside."
"","","","","","Add all the remaining ingredients into a shaker and dry-shake (no ice)."
"","","","","","Fill the shaker with ice, and shake again until well-chilled."
"","","","","","Strain into the prepared coupe."
"","","","","","Sift matcha over a Yoda stencil to garnish."
"Daiquiri","https://cdn.liquor.com/wp-content/uploads/2016/08/23075205/All-the-Labor-Day-Drinks-for-an-Effortless-Labor-Day-daiquiri-720x720-slideshow.jpg","The classic Daiquiri is a super simple rum cocktail that’s well-balanced and refreshing. The combination of sweet, sour and spirit is refreshingly tangy and perfect for any occasion.","Dark rum (Appleton Estate Reserve)","60 ml",""
"Daiquiri","https://cdn.liquor.com/wp-content/uploads/2016/08/23075205/All-the-Labor-Day-Drinks-for-an-Effortless-Labor-Day-daiquiri-720x720-slideshow.jpg","The classic Daiquiri is a super simple rum cocktail that’s well-balanced and refreshing. The combination of sweet, sour and spirit is refreshingly tangy and perfect for any occasion.","Fresh lime juice","30 ml",""
"Daiquiri","https://cdn.liquor.com/wp-content/uploads/2016/08/23075205/All-the-Labor-Day-Drinks-for-an-Effortless-Labor-Day-daiquiri-720x720-slideshow.jpg","The classic Daiquiri is a super simple rum cocktail that’s well-balanced and refreshing. The combination of sweet, sour and spirit is refreshingly tangy and perfect for any occasion.","Simple syrup","30 ml",""
"","","","","","Add all the ingredients to a shaker and fill with ice."
"","","","","","Shake, and strain into a chilled Martini glass."
"","","","","","Garnish with a lime wheel."
"Kamikaze","https://cdn.liquor.com/wp-content/uploads/2009/11/21153102/kamikaze.jpg","Born in the 1970s during the days of disco, the Kamikaze is an easy-to-make shooter that’s perfect for knocking back quickly and getting the party started. While there are many variations of this pre-game favorite, this rendition has a citrus-dominating flavor that will have you back on the dance floor in no time. No chaser needed.","Vodka","45 ml",""
"Kamikaze","https://cdn.liquor.com/wp-content/uploads/2009/11/21153102/kamikaze.jpg","Born in the 1970s during the days of disco, the Kamikaze is an easy-to-make shooter that’s perfect for knocking back quickly and getting the party started. While there are many variations of this pre-game favorite, this rendition has a citrus-dominating flavor that will have you back on the dance floor in no time. No chaser needed.","Triple sec","22 ml",""
"Kamikaze","https://cdn.liquor.com/wp-content/uploads/2009/11/21153102/kamikaze.jpg","Born in the 1970s during the days of disco, the Kamikaze is an easy-to-make shooter that’s perfect for knocking back quickly and getting the party started. While there are many variations of this pre-game favorite, this rendition has a citrus-dominating flavor that will have you back on the dance floor in no time. No chaser needed.","Lime juice","22 ml",""
"","","","","","Add all the ingredients to a shaker and fill with ice."
"","","","","","Shake, and strain into a chilled cocktail glass or divide between two shot glasses."
"Margarita","https://cdn.liquor.com/wp-content/uploads/2016/11/16132003/margarita-rocks-salt-720sq.jpg","The Margarita is one of the most popular cocktails in North America—for good reason. Combining the tang of lime and the sweetness of orange liqueur with the distinctive strength of tequila, our classic Margarita strikes all of the right keys.","Fresh squeezed lime juice","22 ml",""
"Margarita","https://cdn.liquor.com/wp-content/uploads/2016/11/16132003/margarita-rocks-salt-720sq.jpg","The Margarita is one of the most popular cocktails in North America—for good reason. Combining the tang of lime and the sweetness of orange liqueur with the distinctive strength of tequila, our classic Margarita strikes all of the right keys.","Cointreau, triple sec or another orange liqueur","30 ml",""
"Margarita","https://cdn.liquor.com/wp-content/uploads/2016/11/16132003/margarita-rocks-salt-720sq.jpg","The Margarita is one of the most popular cocktails in North America—for good reason. Combining the tang of lime and the sweetness of orange liqueur with the distinctive strength of tequila, our classic Margarita strikes all of the right keys.","Blanco tequila","45 ml",""
"Margarita","https://cdn.liquor.com/wp-content/uploads/2016/11/16132003/margarita-rocks-salt-720sq.jpg","The Margarita is one of the most popular cocktails in North America—for good reason. Combining the tang of lime and the sweetness of orange liqueur with the distinctive strength of tequila, our classic Margarita strikes all of the right keys.","Kosher salt (optional)","",""
"","","","","","Add the ingredients to a shaker filled with ice and shake."
"","","","","","Strain into a chilled cocktail glass or rocks glass filled with fresh ice."
"","","","","","Garnish with a lime wheel."
"","","","","","For a slightly sweeter drink, add a dash of agave syrup (one part water, two parts agave nectar) before shaking."
"","","","","","1K+
Save"
"Audrey Saunders’ Ginger Beer","https://cdn.liquor.com/wp-content/uploads/2018/04/23100544/ginger-beer-720x720-recipe.jpg","While Pegu Club proprietor Audrey Saunders’ Gin-Gin Mule can be made with canned ginger fizz, it gets even better when mixed with house-made ginger beer, which is remarkably easy to make at home.","Finely grated fresh ginger (use a food processor)","2 tbsp",""
"Audrey Saunders’ Ginger Beer","https://cdn.liquor.com/wp-content/uploads/2018/04/23100544/ginger-beer-720x720-recipe.jpg","While Pegu Club proprietor Audrey Saunders’ Gin-Gin Mule can be made with canned ginger fizz, it gets even better when mixed with house-made ginger beer, which is remarkably easy to make at home.","Water","1 cup",""
"Audrey Saunders’ Ginger Beer","https://cdn.liquor.com/wp-content/uploads/2018/04/23100544/ginger-beer-720x720-recipe.jpg","While Pegu Club proprietor Audrey Saunders’ Gin-Gin Mule can be made with canned ginger fizz, it gets even better when mixed with house-made ginger beer, which is remarkably easy to make at home.","Fresh lime juice","1⁄2 tsp",""
"Audrey Saunders’ Ginger Beer","https://cdn.liquor.com/wp-content/uploads/2018/04/23100544/ginger-beer-720x720-recipe.jpg","While Pegu Club proprietor Audrey Saunders’ Gin-Gin Mule can be made with canned ginger fizz, it gets even better when mixed with house-made ginger beer, which is remarkably easy to make at home.","Light brown sugar","1 tsp",""
"","","","","","Makes 1 cup."
"","","","","","Add water to a pot, and bring to a boil."
"","","","","","Stir in the grated ginger. Remove from heat and cover pot. Allow to sit for 1 hour."
"","","","","","Strain through a fine chinois (metal strainer) or cheesecloth. (While straining the ginger, use a spoon or ladle to firmly press down on the ginger to extract more flavor.) The appearance will be cloudy-don’t worry, that’s natural."
"","","","","","Add lime juice and brown sugar, and let cool."
"","","","","","Funnel into a glass bottle. Cap tightly and store in the refrigerator. Keeps for 2 weeks."
"Cider House Rules","https://cdn.liquor.com/wp-content/uploads/2018/04/23072716/5-build-in-the-glass-bourbon-cocktails-to-make-at-home-cider-house-rules-720x-720-slideshow.jpg","Billy Grise, the food and beverage director at Coppin’s Restaurant & Bar in Covington, Ky., is a big fan of author John Irving, who penned the cocktail’s namesake novel, a coming-of-age story of an orphan who leaves his home to explore the world. “My inspiration for the cocktail was to create something that kept the essence of the end of summer while equally welcoming the fall.” Feel free to substitute the strawberry cider with another flavor.","Buffalo Trace bourbon","60 ml",""
